State,County,TotalPop,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,Unemployment,formattedState,formattedCounty
New York,ontario,109491,4.4,90.3,2.3,0.2,1.3,0.1,61710,33685,9.7,4.7,newyork,ontario
New York,orange,378174,19.7,65.4,9.7,0.2,2.6,0.0,75146,32616,12.2,5.6,newyork,orange
New York,orleans,41584,4.7,86.5,5.9,0.4,0.7,0.1,49223,23929,15.9,6.5,newyork,orleans
New York,oswego,119833,2.5,94.3,0.8,0.1,0.6,0.0,51755,25791,18.3,8.6,newyork,oswego
New York,otsego,60750,3.5,91.5,1.7,0.1,1.3,0.0,51254,26688,16.1,6.7,newyork,otsego
New York,putnam,99464,13.8,80.2,2.2,0.1,2.2,0.0,99608,44063,4.8,5.3,newyork,putnam
New York,queens,2339280,28.0,25.4,17.2,0.2,25.1,0.0,62008,28814,13.7,6.9,newyork,queens
New York,rensselaer,159800,4.6,83.9,5.9,0.0,2.5,0.0,63166,33067,12.6,5.8,newyork,rensselaer
New York,richmond,475948,18.2,62.1,9.4,0.1,8.4,0.0,76244,33922,12.9,5.5,newyork,richmond
New York,rockland,325027,17.3,63.2,11.5,0.1,6.0,0.0,88571,36898,14.2,6.3,newyork,rockland
New York,st. lawrence,110817,2.3,92.1,2.2,0.7,1.1,0.1,48330,23554,19.4,8.8,newyork,stlawrence
New York,saratoga,226632,3.0,90.9,1.5,0.2,2.8,0.0,77548,39653,6.6,4.6,newyork,saratoga
New York,schenectady,155239,6.7,73.8,9.6,0.2,4.6,0.0,61315,29981,12.4,7.3,newyork,schenectady
New York,schoharie,31611,3.0,93.5,1.5,0.2,0.8,0.0,51842,26953,13.9,7.5,newyork,schoharie
New York,schuyler,18112,1.8,95.3,1.0,0.1,0.5,0.0,47810,25285,15.3,7.2,newyork,schuyler
New York,seneca,34843,3.3,89.3,4.6,0.3,0.7,0.0,51601,26541,11.8,4.9,newyork,seneca
New York,steuben,97539,1.6,93.8,1.6,0.1,1.5,0.0,50157,27731,14.5,7.0,newyork,steuben
New York,suffolk,1497595,18.6,68.5,7.2,0.1,3.8,0.0,92838,40277,7.2,5.4,newyork,suffolk
New York,sullivan,75783,15.4,72.5,7.7,0.1,1.6,0.0,53877,28224,15.9,9.3,newyork,sullivan
New York,tioga,49322,1.8,95.3,0.6,0.0,0.8,0.0,57153,30252,11.2,6.5,newyork,tioga
New York,tompkins,104415,4.8,77.3,3.6,0.2,10.3,0.0,56200,29759,20.4,4.8,newyork,tompkins
New York,ulster,180129,9.8,79.8,5.2,0.1,2.1,0.1,61652,32453,13.2,7.1,newyork,ulster
New York,warren,64701,2.4,94.2,1.1,0.2,1.0,0.1,60222,33127,9.9,4.8,newyork,warren
New York,washington,62183,2.6,92.6,2.9,0.2,0.5,0.0,52527,26064,12.8,6.6,newyork,washington
New York,wayne,91442,4.2,90.2,2.9,0.1,0.7,0.1,53693,27318,11.7,6.4,newyork,wayne
New York,westchester,975321,24.0,54.4,13.5,0.1,5.8,0.0,89968,52049,9.4,6.5,newyork,westchester
New York,wyoming,40886,3.3,89.9,4.8,0.4,0.4,0.0,55459,25635,11.4,6.5,newyork,wyoming
New York,yates,25083,2.2,94.9,1.0,0.1,0.7,0.0,51758,26608,13.1,6.0,newyork,yates
North Carolina,alamance,157844,12.3,65.0,18.9,0.3,1.5,0.0,44281,25157,17.6,6.0,northcarolina,alamance
North Carolina,alexander,37159,4.6,87.0,5.9,0.2,1.2,0.1,44523,22655,14.7,6.7,northcarolina,alexander
North Carolina,alleghany,10935,9.4,87.3,2.4,0.1,0.2,0.0,38944,21153,21.0,5.7,northcarolina,alleghany
North Carolina,anson,25531,3.8,44.9,48.6,0.3,1.2,0.0,38123,19105,22.7,13.4,northcarolina,anson
North Carolina,ashe,26833,5.2,92.5,0.8,0.4,0.4,0.0,40293,23650,19.4,6.3,northcarolina,ashe
North Carolina,avery,17535,5.1,89.0,4.2,0.5,0.6,0.0,37109,21704,14.7,5.5,northcarolina,avery
North Carolina,beaufort,47316,7.6,65.8,25.6,0.0,0.1,0.0,41101,24657,19.1,9.0,northcarolina,beaufort
North Carolina,bertie,19913,2.1,34.3,61.6,0.6,0.6,0.0,31287,18319,22.0,12.7,northcarolina,bertie
North Carolina,bladen,34130,7.5,54.2,34.4,2.3,0.0,0.0,32396,20839,24.5,7.9,northcarolina,bladen
North Carolina,brunswick,122586,4.7,81.6,10.5,0.3,0.6,0.1,51164,29707,14.1,7.8,northcarolina,brunswick
North Carolina,buncombe,252268,6.4,83.7,6.1,0.4,1.2,0.1,48464,29590,13.2,4.7,northcarolina,buncombe
North Carolina,burke,88898,5.9,82.3,5.9,0.5,3.6,0.1,40854,21885,19.3,9.3,northcarolina,burke
North Carolina,cabarrus,196716,10.0,68.0,16.7,0.3,3.0,0.1,60716,29143,11.5,6.8,northcarolina,cabarrus
North Carolina,caldwell,81805,5.1,87.9,4.9,0.4,0.6,0.0,40735,21991,16.4,7.9,northcarolina,caldwell
North Carolina,camden,10336,2.7,80.4,14.3,0.1,1.9,0.0,68327,27468,9.0,8.9,northcarolina,camden
North Carolina,carteret,68699,4.2,86.4,5.7,0.2,1.1,0.0,51584,30903,12.5,8.0,northcarolina,carteret
North Carolina,caswell,22833,3.8,61.1,33.0,0.1,0.6,0.2,39428,21692,21.3,8.4,northcarolina,caswell
North Carolina,catawba,156182,9.3,76.1,7.9,0.2,4.1,0.0,48649,25960,14.2,7.4,northcarolina,catawba
North Carolina,chatham,68364,12.6,71.4,11.7,0.2,1.4,0.1,59684,36933,13.3,5.6,northcarolina,chatham
North Carolina,cherokee,27463,3.0,91.5,1.4,1.2,0.7,0.0,38115,21152,16.8,7.7,northcarolina,cherokee
North Carolina,chowan,14370,3.6,59.7,33.8,0.8,0.0,0.0,41979,23542,22.8,11.9,northcarolina,chowan
North Carolina,clay,10753,3.3,95.0,1.6,0.1,0.0,0.0,37070,25433,17.5,7.1,northcarolina,clay
North Carolina,cleveland,97038,3.3,73.4,20.7,0.2,1.0,0.0,40002,21664,19.9,10.3,northcarolina,cleveland
North Carolina,columbus,56589,5.1,59.5,30.4,3.4,0.4,0.0,36261,21849,23.6,7.0,northcarolina,columbus
North Carolina,craven,103374,7.1,66.0,21.0,0.5,2.8,0.0,49391,26830,15.4,8.1,northcarolina,craven
North Carolina,cumberland,332766,11.2,44.6,35.5,1.2,2.4,0.2,44737,23627,18.2,10.0,northcarolina,cumberland
North Carolina,currituck,25247,3.6,87.5,5.3,0.4,0.4,0.0,65758,29340,9.1,4.8,northcarolina,currituck
North Carolina,dare,35412,7.1,87.6,1.8,0.3,0.6,0.0,55640,30898,8.9,5.2,northcarolina,dare
North Carolina,davidson,164118,6.9,80.8,9.1,0.3,1.5,0.0,45806,24231,15.8,8.2,northcarolina,davidson
North Carolina,davie,41766,6.5,84.9,6.1,0.1,0.7,0.0,53493,29234,14.0,6.5,northcarolina,davie
North Carolina,duplin,59350,21.7,51.8,24.5,0.3,0.4,0.0,36679,18529,26.3,9.3,northcarolina,duplin
North Carolina,durham,300865,13.5,42.1,36.9,0.2,4.7,0.0,56393,33151,16.4,5.8,northcarolina,durham
North Carolina,edgecombe,54032,4.3,36.5,57.2,0.1,0.1,0.1,32929,18946,24.6,10.2,northcarolina,edgecombe
North Carolina,forsyth,368362,12.6,57.3,25.7,0.2,2.2,0.1,48369,28640,18.7,6.9,northcarolina,forsyth
North Carolina,franklin,63866,8.1,63.5,25.4,0.4,0.5,0.0,48344,23862,16.4,7.3,northcarolina,franklin
North Carolina,gaston,214049,6.6,73.6,15.5,0.4,1.5,0.0,46626,24937,16.5,8.3,northcarolina,gaston
North Carolina,gates,11601,0.7,62.5,32.9,0.9,0.4,0.0,52481,24335,12.4,8.8,northcarolina,gates
North Carolina,graham,8607,1.1,87.4,0.2,10.6,0.0,0.0,36030,19095,19.0,8.3,northcarolina,graham
North Carolina,granville,58503,7.6,58.2,30.6,0.5,0.4,0.0,52089,24859,14.3,6.6,northcarolina,granville
North Carolina,greene,21059,14.9,46.9,35.4,0.4,0.1,0.0,36989,18662,25.8,9.4,northcarolina,greene
North Carolina,guilford,517197,7.7,51.4,33.3,0.4,4.8,0.0,49253,28582,16.7,6.6,northcarolina,guilford
North Carolina,halifax,52300,2.7,38.7,52.6,3.5,0.8,0.0,33573,20406,26.8,9.6,northcarolina,halifax
North Carolina,harnett,128753,12.3,62.1,20.6,0.8,1.0,0.1,50323,22351,18.0,9.3,northcarolina,harnett
North Carolina,haywood,59854,3.7,93.1,1.0,0.4,0.5,0.0,45538,27166,16.6,5.1,northcarolina,haywood
North Carolina,henderson,112156,9.9,83.5,3.1,0.2,1.1,0.1,50454,28290,11.8,3.5,northcarolina,henderson
North Carolina,hertford,24262,3.7,33.6,57.4,1.1,0.7,0.1,35806,18383,23.3,10.0,northcarolina,hertford
North Carolina,hoke,52571,12.8,40.5,32.5,7.9,1.4,0.1,45713,19654,21.9,12.4,northcarolina,hoke
North Carolina,hyde,5507,8.4,59.8,30.7,0.1,0.0,0.0,40532,19181,20.3,11.0,northcarolina,hyde
North Carolina,iredell,169798,7.4,76.4,12.3,0.2,2.3,0.0,55957,30393,12.7,7.2,northcarolina,iredell
North Carolina,jackson,41725,5.5,81.0,2.1,7.9,1.0,0.0,45078,23674,21.6,4.8,northcarolina,jackson
North Carolina,johnston,186308,13.3,68.7,15.1,0.5,0.7,0.0,54610,24872,14.5,6.5,northcarolina,johnston
North Carolina,jones,9776,4.5,62.2,30.4,0.3,0.2,0.0,37256,21058,26.4,11.5,northcarolina,jones
North Carolina,lee,59805,19.3,58.2,18.9,0.7,1.0,0.0,49272,23613,17.5,7.4,northcarolina,lee
North Carolina,lenoir,57934,7.5,49.7,38.7,0.4,0.6,0.0,37515,21594,22.3,11.6,northcarolina,lenoir
North Carolina,lincoln,80504,7.0,85.3,4.9,0.2,0.5,0.0,50782,27359,15.2,7.9,northcarolina,lincoln
North Carolina,mcdowell,45069,6.0,87.7,3.8,0.4,0.7,0.0,38776,20439,19.3,7.4,northcarolina,mcdowell
North Carolina,macon,34160,6.8,89.5,1.3,0.6,0.8,0.0,40659,27282,17.7,4.9,northcarolina,macon
North Carolina,madison,21347,2.5,93.9,1.8,0.3,0.6,0.0,40563,22653,17.8,6.9,northcarolina,madison
North Carolina,martin,23227,3.7,52.1,41.8,0.4,1.2,0.0,35969,22161,19.2,9.6,northcarolina,martin
North Carolina,mecklenburg,1034290,12.9,47.9,30.7,0.2,5.5,0.0,61695,35669,13.4,6.8,northcarolina,mecklenburg
North Carolina,mitchell,15155,5.0,92.7,0.3,0.6,0.2,0.0,42534,22302,15.4,4.7,northcarolina,mitchell
North Carolina,montgomery,27445,15.4,63.3,18.6,0.2,1.5,0.0,38254,20900,20.9,5.9,northcarolina,montgomery
North Carolina,moore,94191,6.4,77.2,12.5,0.9,1.2,0.0,54468,31554,13.3,6.3,northcarolina,moore
North Carolina,nash,94125,6.7,50.9,39.2,0.7,0.9,0.0,46187,25232,15.9,7.9,northcarolina,nash
North Carolina,new hanover,219866,5.4,76.9,14.0,0.3,1.3,0.1,51457,31708,18.0,7.0,northcarolina,newhanover
North Carolina,northampton,20426,2.1,38.6,56.9,0.5,0.3,0.0,33508,19126,25.4,10.2,northcarolina,northampton
North Carolina,onslow,192685,12.2,66.8,13.7,0.4,2.1,0.2,48162,23141,14.1,10.6,northcarolina,onslow
North Carolina,orange,141812,8.3,69.4,11.4,0.4,7.6,0.0,65522,38348,14.0,5.2,northcarolina,orange
North Carolina,pamlico,12803,3.6,74.3,18.2,0.5,0.2,0.7,45211,25461,15.1,8.1,northcarolina,pamlico
North Carolina,pasquotank,39546,4.9,54.9,36.2,0.1,1.7,0.3,47264,23714,18.1,7.0,northcarolina,pasquotank
North Carolina,pender,57630,6.8,74.5,15.6,0.3,0.5,0.1,49357,25997,15.8,8.3,northcarolina,pender
North Carolina,perquimans,13506,2.5,72.0,23.4,0.2,0.3,0.1,44039,25848,18.8,8.4,northcarolina,perquimans
North Carolina,person,39240,4.1,66.5,26.9,0.8,0.2,0.0,44921,24477,18.1,10.9,northcarolina,person
North Carolina,pitt,176484,6.0,55.1,34.3,0.2,1.7,0.0,43526,25462,24.3,10.1,northcarolina,pitt
North Carolina,polk,20434,5.8,88.0,5.1,0.2,0.4,0.0,48412,29728,10.9,6.3,northcarolina,polk
North Carolina,randolph,142827,11.1,79.7,5.9,0.3,1.1,0.0,43598,22349,16.7,6.1,northcarolina,randolph
North Carolina,richmond,45447,6.2,57.6,31.1,1.9,1.0,0.0,33607,19966,26.1,10.0,northcarolina,richmond
North Carolina,robeson,134187,8.5,25.7,24.0,38.6,0.7,0.0,32407,17161,29.2,9.6,northcarolina,robeson
North Carolina,rockingham,91566,6.0,72.6,18.5,0.5,0.5,0.1,41700,22521,18.5,7.2,northcarolina,rockingham
North Carolina,rowan,138940,8.3,72.7,16.1,0.2,0.9,0.0,46978,23838,16.8,9.2,northcarolina,rowan
North Carolina,rutherford,66523,4.1,83.6,10.0,0.5,0.5,0.0,38573,21092,19.6,8.7,northcarolina,rutherford
North Carolina,sampson,63664,18.9,51.6,25.0,1.6,0.5,0.0,37765,20872,24.3,9.5,northcarolina,sampson
North Carolina,scotland,35445,2.8,43.9,38.6,11.1,0.7,0.0,32739,17103,29.8,12.7,northcarolina,scotland
North Carolina,stanly,60875,4.0,81.2,11.1,0.3,1.9,0.0,46017,23398,15.7,8.0,northcarolina,stanly
North Carolina,stokes,46124,2.8,91.3,4.0,0.3,0.4,0.0,44490,23500,13.9,7.0,northcarolina,stokes
North Carolina,surry,72315,10.2,84.4,3.7,0.3,0.6,0.0,39071,22533,17.6,5.1,northcarolina,surry
North Carolina,swain,14208,4.9,62.7,0.5,27.6,0.4,0.0,35271,20918,20.9,7.4,northcarolina,swain
North Carolina,transylvania,33291,3.2,89.4,4.0,0.4,0.6,0.0,44559,26037,15.5,6.8,northcarolina,transylvania
North Carolina,tyrrell,4090,7.6,53.2,35.5,0.8,0.4,0.0,32411,17736,26.8,8.5,northcarolina,tyrrell
North Carolina,union,222095,10.9,73.0,11.4,0.3,2.4,0.0,70858,32754,9.4,6.1,northcarolina,union
North Carolina,vance,44420,7.3,40.6,49.8,0.3,0.5,0.0,35246,21188,23.0,11.0,northcarolina,vance
North Carolina,wake,1023811,10.0,60.6,20.0,0.3,6.4,0.0,73577,37315,10.1,4.9,northcarolina,wake
North Carolina,warren,20190,3.8,38.3,50.1,5.0,0.4,0.0,35443,21543,22.3,8.1,northcarolina,warren
North Carolina,washington,12331,5.0,44.9,48.2,0.1,0.2,0.0,34557,21117,24.1,10.4,northcarolina,washington
North Carolina,watauga,53421,3.4,91.9,1.5,0.3,0.8,0.1,41541,24545,28.3,8.1,northcarolina,watauga
North Carolina,wayne,124496,11.3,54.1,30.1,0.3,1.2,0.0,41766,23163,21.2,9.7,northcarolina,wayne
North Carolina,wilkes,68525,6.1,87.9,4.1,0.3,0.5,0.1,37173,21798,20.9,7.5,northcarolina,wilkes
North Carolina,wilson,81379,10.1,47.3,39.5,0.4,0.8,0.0,42095,23383,20.6,8.1,northcarolina,wilson
North Carolina,yadkin,37825,10.9,84.5,3.4,0.1,0.1,0.1,41126,23038,17.3,5.9,northcarolina,yadkin
North Carolina,yancey,17605,4.9,92.8,0.8,0.4,0.2,0.1,37610,21947,19.6,8.3,northcarolina,yancey
North Dakota,adams,2368,0.5,93.0,1.6,1.1,2.6,0.0,54700,35933,9.2,1.6,northdakota,adams
North Dakota,barnes,10971,1.9,92.9,0.9,2.0,0.5,0.0,56237,32517,10.0,3.1,northdakota,barnes
North Dakota,benson,6875,0.9,41.3,0.0,55.7,0.1,0.0,44500,21658,33.3,6.5,northdakota,benson
North Dakota,billings,983,4.1,94.4,0.9,0.6,0.0,0.0,91518,44683,10.3,3.9,northdakota,billings
North Dakota,bottineau,6651,2.2,92.0,0.8,2.4,0.3,0.0,58767,35698,8.6,3.3,northdakota,bottineau
North Dakota,bowman,3226,5.1,92.6,0.1,1.2,0.0,0.0,65435,36318,8.5,1.6,northdakota,bowman
North Dakota,burke,2253,1.6,93.4,0.4,2.8,0.0,0.0,71667,35674,7.3,2.6,northdakota,burke
North Dakota,burleigh,92372,2.2,89.9,1.7,3.7,0.7,0.0,67308,36483,8.5,1.8,northdakota,burleigh
North Dakota,cass,170620,2.5,87.1,4.3,1.0,2.9,0.0,58026,34193,11.2,2.7,northdakota,cass
North Dakota,cavalier,3817,1.0,95.7,0.3,1.1,0.0,0.0,65505,43144,8.6,1.3,northdakota,cavalier
North Dakota,dickey,5041,3.4,93.6,1.4,1.1,0.4,0.0,58357,30510,6.3,2.6,northdakota,dickey
North Dakota,divide,2378,1.1,93.3,1.0,1.1,1.5,0.0,54223,39171,13.0,2.4,northdakota,divide
North Dakota,dunn,4349,2.7,83.9,1.0,9.2,1.4,0.2,68594,42438,10.6,3.5,northdakota,dunn
North Dakota,eddy,2321,1.8,89.2,0.0,5.6,0.0,0.1,55294,35444,13.2,1.6,northdakota,eddy
North Dakota,emmons,3389,0.3,96.7,0.0,0.1,0.9,0.0,46581,29622,11.9,1.8,northdakota,emmons
North Dakota,foster,3318,1.3,95.9,0.2,0.8,0.2,0.0,59500,32665,7.1,1.1,northdakota,foster
North Dakota,golden valley,1892,1.7,93.9,0.0,0.7,0.0,0.0,44018,28840,9.4,0.9,northdakota,goldenvalley
North Dakota,grand forks,70130,4.0,85.0,3.4,2.5,2.6,0.1,51410,30465,17.0,3.8,northdakota,grandforks
North Dakota,grant,2387,0.8,96.9,0.1,1.4,0.1,0.0,50875,33537,12.8,2.4,northdakota,grant
North Dakota,griggs,2276,0.3,96.2,1.4,0.9,0.0,0.0,50272,33416,8.0,3.0,northdakota,griggs
North Dakota,hettinger,2601,3.7,91.2,0.7,2.6,0.0,0.2,56118,32544,9.3,2.2,northdakota,hettinger
North Dakota,kidder,2457,4.9,93.8,0.5,0.2,0.2,0.0,60225,34455,6.9,1.3,northdakota,kidder
North Dakota,lamoure,4106,1.0,97.1,0.1,0.7,0.0,0.0,57463,36653,10.7,0.8,northdakota,lamoure
North Dakota,logan,1932,1.6,96.3,0.1,0.3,0.3,0.0,57379,31952,7.5,1.7,northdakota,logan
North Dakota,mchenry,5951,2.3,95.1,0.2,1.6,0.1,0.0,61788,36874,7.9,2.2,northdakota,mchenry
North Dakota,mcintosh,2680,2.2,95.1,0.0,0.3,1.0,0.0,46012,31133,9.9,1.7,northdakota,mcintosh
North Dakota,mckenzie,11679,7.0,78.0,0.6,12.1,0.6,0.0,79316,38324,11.7,3.9,northdakota,mckenzie
North Dakota,mclean,9607,2.3,89.6,0.6,6.5,0.0,0.0,63926,36953,8.9,1.6,northdakota,mclean
North Dakota,mercer,8637,2.7,93.1,0.9,2.7,0.4,0.0,80337,36720,7.3,1.3,northdakota,mercer
North Dakota,morton,30059,2.7,90.9,0.6,4.0,0.1,0.0,65385,37335,7.9,2.4,northdakota,morton
North Dakota,mountrail,9986,7.0,62.9,1.1,25.9,0.4,0.0,69622,40113,11.2,4.7,northdakota,mountrail
North Dakota,nelson,2971,2.5,96.7,0.0,0.3,0.0,0.0,52417,33599,8.4,0.5,northdakota,nelson
North Dakota,oliver,1822,3.7,91.5,0.4,2.7,0.4,0.0,71500,38604,3.1,2.3,northdakota,oliver
North Dakota,pembina,7050,3.3,91.6,0.2,2.3,0.5,0.0,61393,34824,5.6,3.1,northdakota,pembina
North Dakota,pierce,4272,1.0,94.1,0.8,3.6,0.0,0.0,45996,26619,17.6,1.6,northdakota,pierce
North Dakota,ramsey,11574,2.5,84.6,0.0,9.3,0.6,0.0,55927,33884,12.1,1.3,northdakota,ramsey
North Dakota,ransom,5411,1.6,95.0,0.7,0.2,0.6,0.0,62524,33574,6.6,2.4,northdakota,ransom
North Dakota,renville,2543,5.4,92.1,0.5,0.5,0.5,0.0,66023,30888,4.8,0.9,northdakota,renville
North Dakota,richland,16333,2.7,91.9,0.5,2.6,0.4,0.0,60551,29818,9.7,2.4,northdakota,richland
North Dakota,rolette,14657,0.5,18.8,0.5,78.1,0.3,0.0,36170,18075,32.4,7.4,northdakota,rolette
North Dakota,sargent,3883,3.0,93.2,1.0,0.9,0.4,0.0,60824,36207,4.3,1.0,northdakota,sargent
North Dakota,sheridan,1403,0.9,97.5,0.0,0.4,0.0,0.0,49750,34172,15.4,3.6,northdakota,sheridan
North Dakota,sioux,4420,3.9,12.5,0.0,81.6,0.0,0.0,40795,15944,37.1,19.1,northdakota,sioux
North Dakota,slope,674,0.6,92.4,5.9,0.0,0.0,0.0,61250,35118,6.8,1.3,northdakota,slope
North Dakota,stark,30316,5.1,88.6,1.7,1.0,1.2,0.0,77328,37978,8.1,3.2,northdakota,stark
North Dakota,steele,1915,2.6,97.4,0.0,0.0,0.0,0.0,65437,40479,3.8,1.8,northdakota,steele
North Dakota,stutsman,21058,2.3,92.9,1.1,1.5,0.6,0.1,56088,31182,11.1,1.5,northdakota,stutsman
North Dakota,towner,2258,1.6,90.4,0.0,3.6,0.1,0.0,54625,36099,12.4,3.7,northdakota,towner
North Dakota,traill,8050,3.4,92.7,1.0,1.0,0.2,0.2,60952,31774,6.9,2.9,northdakota,traill
North Dakota,walsh,10920,11.1,84.9,0.3,1.6,1.0,0.0,50781,30693,9.9,2.6,northdakota,walsh
North Dakota,ward,69628,5.6,84.1,3.6,2.3,1.4,0.1,64159,33414,8.4,2.7,northdakota,ward
North Dakota,wells,4089,1.2,97.7,0.0,0.4,0.0,0.0,54464,33580,5.8,2.0,northdakota,wells
North Dakota,williams,32916,6.1,82.6,3.4,2.8,0.7,0.0,89874,44474,9.0,2.0,northdakota,williams
Ohio,adams,27926,1.0,96.6,0.4,0.6,0.2,0.0,36320,20248,23.8,7.5,ohio,adams
Ohio,allen,104157,2.9,81.2,11.7,0.2,0.7,0.0,47905,24551,15.0,7.2,ohio,allen
Ohio,ashland,53299,1.3,96.0,0.8,0.0,0.6,0.0,50893,24612,14.2,4.2,ohio,ashland
Ohio,ashtabula,98622,4.0,89.9,3.4,0.2,0.5,0.0,43017,21936,19.8,7.4,ohio,ashtabula
Ohio,athens,65563,1.8,89.7,2.5,0.2,2.8,0.1,37191,20062,30.2,8.7,ohio,athens
Ohio,auglaize,45778,1.6,96.0,0.4,0.2,0.5,0.1,59516,28340,9.0,3.4,ohio,auglaize
Ohio,belmont,68889,0.9,93.0,4.1,0.2,0.4,0.0,46484,25326,14.1,6.8,ohio,belmont
Ohio,brown,43799,0.9,96.6,0.8,0.1,0.3,0.0,49188,24525,17.8,6.5,ohio,brown
Ohio,butler,375702,4.5,82.2,7.8,0.1,2.9,0.1,62188,29745,12.9,5.4,ohio,butler
Ohio,carroll,27825,1.3,96.4,0.9,0.1,0.4,0.1,51748,26908,14.8,4.7,ohio,carroll
Ohio,champaign,39005,1.5,93.5,1.6,0.1,0.5,0.1,54495,25528,11.1,7.3,ohio,champaign
Ohio,clark,135520,3.2,84.4,8.1,0.1,0.6,0.1,46275,25270,16.6,7.7,ohio,clark
Ohio,clermont,202166,1.8,93.9,1.4,0.2,1.1,0.0,64183,31812,9.8,4.4,ohio,clermont
Ohio,clinton,41869,1.6,93.4,2.1,0.1,0.4,0.0,49997,25238,14.7,6.6,ohio,clinton
Ohio,columbiana,104584,1.6,94.2,2.2,0.1,0.2,0.0,45498,24758,15.4,7.5,ohio,columbiana
Ohio,coshocton,36602,1.0,96.1,1.1,0.2,0.3,0.0,43251,21520,15.0,6.7,ohio,coshocton
Ohio,crawford,42231,1.5,95.7,0.9,0.1,0.4,0.0,41726,24386,16.2,6.4,ohio,crawford
Ohio,cuyahoga,1257401,5.6,59.7,29.3,0.1,2.8,0.0,46720,30441,18.3,8.9,ohio,cuyahoga
Ohio,darke,51919,1.5,96.4,0.8,0.2,0.3,0.0,50064,24768,11.6,5.1,ohio,darke
Ohio,defiance,38311,9.6,86.9,1.7,0.4,0.3,0.0,55295,26941,11.0,5.0,ohio,defiance
Ohio,delaware,193024,2.4,86.4,3.4,0.1,5.5,0.0,100229,45116,5.1,2.6,ohio,delaware
Ohio,erie,75369,4.2,83.6,8.1,0.2,0.6,0.0,51033,30223,13.0,6.5,ohio,erie
Ohio,fairfield,151526,2.0,87.1,7.1,0.1,1.6,0.0,63424,29582,9.9,5.1,ohio,fairfield
Ohio,fayette,28659,2.0,92.9,2.0,0.0,0.8,0.1,44289,24013,17.7,6.3,ohio,fayette
Ohio,franklin,1253507,5.2,64.5,21.7,0.1,4.8,0.0,56319,31199,16.7,5.7,ohio,franklin
Ohio,fulton,42296,8.4,89.4,0.3,0.2,0.4,0.1,57774,27922,10.6,5.9,ohio,fulton
Ohio,gallia,30203,1.3,93.6,2.8,0.5,0.7,0.1,42002,22293,20.9,5.8,ohio,gallia
Ohio,geauga,93895,1.4,95.8,1.2,0.1,0.6,0.0,77104,39513,6.5,3.5,ohio,geauga
Ohio,greene,164825,2.7,84.2,6.8,0.1,3.0,0.0,65032,33138,12.3,5.7,ohio,greene
Ohio,guernsey,39414,1.1,94.8,1.2,0.2,0.3,0.0,42744,22864,20.2,8.5,ohio,guernsey
Ohio,hamilton,808703,3.0,65.9,25.6,0.1,2.4,0.1,52389,32638,17.0,7.0,ohio,hamilton
Ohio,hancock,75508,5.2,89.6,1.4,0.0,1.8,0.0,52831,29608,12.1,4.5,ohio,hancock
Ohio,hardin,31576,1.6,95.3,0.7,0.0,0.8,0.0,46404,21099,16.6,6.8,ohio,hardin
Ohio,harrison,15397,0.9,95.2,2.0,0.1,0.5,0.0,46223,22965,15.7,4.9,ohio,harrison
Ohio,henry,27463,7.5,90.2,0.5,0.1,0.4,0.0,58070,27325,9.0,4.5,ohio,henry
Ohio,highland,43031,0.9,95.5,1.2,0.2,0.4,0.0,42333,22079,21.6,7.3,ohio,highland
Ohio,hocking,28547,0.6,96.6,1.0,0.0,0.2,0.0,48073,23192,14.2,7.4,ohio,hocking
Ohio,holmes,43808,0.9,97.9,0.2,0.0,0.2,0.0,58728,21143,12.0,2.8,ohio,holmes
Ohio,huron,58497,6.2,90.6,1.3,0.0,0.2,0.0,49710,24193,14.2,5.8,ohio,huron
Ohio,jackson,32624,1.0,96.2,0.8,0.0,0.1,0.1,43397,21730,20.6,10.8,ohio,jackson
Ohio,jefferson,67349,1.3,90.5,5.5,0.1,0.3,0.0,43161,24028,17.6,7.9,ohio,jefferson
Ohio,knox,60945,1.4,95.5,0.9,0.1,0.4,0.0,51211,24523,13.8,5.8,ohio,knox
Ohio,lake,229701,4.0,89.1,3.8,0.1,1.2,0.0,61137,32125,8.3,4.8,ohio,lake
Ohio,lawrence,61057,0.9,94.9,1.9,0.0,0.5,0.0,45466,22844,18.6,6.5,ohio,lawrence
Ohio,licking,170678,1.7,91.2,3.5,0.1,1.0,0.0,59747,29093,11.8,5.9,ohio,licking
Ohio,logan,45323,1.5,93.7,1.6,0.2,0.7,0.0,53051,26525,13.7,5.8,ohio,logan
Ohio,lorain,305405,9.5,78.9,7.8,0.2,1.0,0.0,54987,28555,13.7,7.0,ohio,lorain
Ohio,lucas,433404,6.8,69.4,18.7,0.2,1.7,0.0,44820,27111,19.8,8.5,ohio,lucas
Ohio,madison,43732,1.9,88.9,5.8,0.3,1.1,0.0,62897,27798,10.2,5.4,ohio,madison
Ohio,mahoning,231857,5.6,76.5,14.7,0.2,0.8,0.0,43251,25901,17.6,8.2,ohio,mahoning
Ohio,marion,65483,2.5,88.7,5.2,0.1,0.5,0.0,44708,22579,16.6,7.9,ohio,marion
Ohio,medina,176362,1.9,94.1,1.5,0.1,1.2,0.0,71595,34174,6.2,3.6,ohio,medina
Ohio,meigs,23234,0.6,96.8,1.2,0.1,0.0,0.0,42105,22396,22.5,10.4,ohio,meigs
